Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH,Max_Cycle,RUL
B0029,68,29,43,1577.484,59.92046248220958,1.9610731754377528,0.0014194766621634,0.0281542783809788,7.0,1.685023551367069,0.9926458162495992,94,26
B0029,70,30,43,1571.547,59.887692512983016,1.9482718394124845,0.0014330327884991,0.0281542783809788,9.0,1.678389965463405,0.988737976926723,94,24
B0029,74,31,43,1578.484,60.158935395611046,1.867494399191276,0.0014750515732316,0.0276450150366069,1.0,1.6737947494868326,0.9860309394433556,94,20
B0029,76,32,43,1574.469,60.04748235788095,1.926783206032701,0.0014438748999632,0.0276450150366069,3.0,1.6687898927884717,0.9830825829895088,94,18
B0029,78,33,43,1568.281,60.167863371476415,1.869562035017659,0.001486112189483,0.0276450150366069,5.0,1.6492566306631429,0.9715755563306328,94,16
B0029,80,34,43,1561.422,60.09738415148209,1.8881277069953315,0.0014806337803087,0.0276450150366069,7.0,1.6409676757039668,0.966692540627599,94,14
B0029,82,35,43,1554.234,60.02940147619038,1.9264548202409049,0.0014631579962698,0.0276450150366069,9.0,1.6456360229757092,0.969442659689339,94,12
B0029,86,36,43,1573.734,60.33090148423857,1.8497742851139864,0.0014895922723786,0.0282563620387149,1.0,1.654547743574037,0.9746925460546296,94,8
B0029,88,37,43,1566.578,59.88870262903497,1.988399313722457,0.0014116170714321,0.0282563620387149,3.0,1.6461201520877546,0.9697278597016512,94,6
B0029,90,38,43,1550.047,60.13011665786984,1.8822716064606957,0.001495047291809,0.0282563620387149,5.0,1.6275119188151763,0.9587657666847108,94,4
B0029,92,39,43,1543.64,60.20528139553767,1.8693019781355495,0.0015099357979067,0.0282563620387149,7.0,1.6200530533464497,0.9543717559330548,94,2
B0029,94,40,43,1536.781,60.24494659507955,1.8433554303146655,0.0015335465508255,0.0282563620387149,9.0,1.612079811711934,0.9496747266576908,94,0
B0030,2,1,43,1572.359,61.11438949471705,2.1274170450668684,0.0012680381639593,0.0634181796172026,1.0,1.6560706096175404,1.0,94,92
B0030,4,2,43,1723.281,61.9990871891876,2.1401060472348874,0.0011904416644579,0.0634181796172026,3.0,1.7815548749509116,1.0757722917154788,94,90
B0030,6,3,43,1705.906,61.89071493502735,2.1657237815883463,0.0011873990292335,0.0634181796172026,5.0,1.761969227822918,1.0639457143858342,94,88
B0030,8,4,43,1697.688,62.214205409958005,2.095376108282347,0.001234699309932,0.0634181796172026,7.0,1.751755031874225,1.0577779846469122,94,86
B0030,10,5,43,1686.094,62.31179793095802,2.12524665517798,0.0012254118582074,0.0634181796172026,9.0,1.7381688070362076,1.0495740923979249,94,84
B0030,14,6,43,1678.563,62.29994268441351,2.0759632130565406,0.0012540329225247,0.0642756638388581,1.0,1.750674529346134,1.0571255350944495,94,80
B0030,16,7,43,1677.469,62.48134926186261,2.0440070679316857,0.0012801487927635,0.0642756638388581,3.0,1.7491047649061158,1.0561776501245084,94,78
B0030,18,8,43,1666.093,62.158212651524295,2.173948548947525,0.0012110551081744,0.0642756638388581,5.0,1.7252544028765475,1.041775871667081,94,76
B0030,20,9,43,1654.328,62.11029841216025,2.1712631392036204,0.0012212799403671,0.0642756638388581,7.0,1.7112621367644252,1.033326795866289,94,74
B0030,22,10,43,1643.812,62.21537292970592,2.1722790601698723,0.0012277797937945,0.0642756638388581,9.0,1.6990418392711273,1.0259477038020202,94,72
B0030,26,11,43,1652.266,62.42078136779365,2.1399140868464497,0.0012377144404287,0.0644534678186044,1.0,1.7185770039532977,1.0377437978626969,94,68
B0030,28,12,43,1648.672,62.42541404009337,2.112329336316492,0.001261049879796,0.0644534678186044,3.0,1.70324722921867,1.0284870822096317,94,66
B0030,30,13,43,1636.969,62.43136471336018,2.1141726056716275,0.0012690755257119,0.0644534678186044,5.0,1.689458044662304,1.0201606349698302,94,64
B0030,32,14,43,1625.187,62.27459158639179,2.1697054636702,0.0012438153687233,0.0644534678186044,7.0,1.6756136292719177,1.01180083719914,94,62
B0030,34,15,43,1622.016,62.57843700986901,2.0502203248956845,0.0013199815932355,0.0644534678186044,9.0,1.6718407140871654,1.0095226039143748,94,60
B0030,38,16,43,1638.422,62.47198799326229,2.056845844411806,0.0012950407874269,0.0637694177887419,1.0,1.7233056681204446,1.0405991496452145,94,56
B0030,40,17,43,1646.438,62.67828739920007,2.002654873353824,0.0013287030941975,0.0637694177887419,3.0,1.709207290507283,1.032085999583082,94,54
B0030,42,18,43,1634.765,62.48426799373123,2.098247338071892,0.0012791191722786,0.0637694177887419,5.0,1.684001734344571,1.0168659020725457,94,52
B0030,44,19,43,1622.016,62.520660259063135,2.095250035916422,0.0012910393269304,0.0637694177887419,7.0,1.66898698813004,1.0077994129220629,94,50
B0030,46,20,43,1616.25,62.83792318174592,1.965222517702767,0.0013752446424124,0.0637694177887419,9.0,1.6620689362837142,1.0036220235002895,94,48
B0030,50,21,43,1622.218,62.47596510401283,2.1649300939348857,0.0012443108135899,0.0652991544909577,1.0,1.6687049625248174,1.00762911486618,94,44
B0030,52,22,43,1619.656,62.54340291733675,2.1107101939003567,0.0012831805747993,0.0652991544909577,3.0,1.652762183550463,0.9980022433537168,94,42
B0030,54,23,43,1605.484,62.54253781933885,2.154272422860638,0.0012668677284224,0.0652991544909577,5.0,1.648481366235244,0.9954173189607844,94,40
B0030,56,24,43,1600.75,62.63316972633199,2.056878607135279,0.0013319169071671,0.0652991544909577,7.0,1.6307406443132095,0.9847047793993636,94,38
B0030,58,25,43,1595.0,62.63885708285674,2.0619330487714467,0.0013340369528316,0.0652991544909577,9.0,1.62323023017929,0.9801696985336666,94,36
B0030,62,26,43,1612.422,62.50972828784737,2.182829076635093,0.0012399313077362,0.0643292793710963,1.0,1.654190654039439,0.9988648095273334,94,32
B0030,64,27,43,1598.969,62.41430430344205,2.152270345667462,0.0012741138024921,0.0643292793710963,3.0,1.638514396616985,0.9893988741188942,94,30
B0030,66,28,43,1592.187,62.71706660837061,1.98536642488698,0.0013838870798971,0.0643292793710963,5.0,1.618847673357618,0.9775233398601774,94,28
B0030,68,29,43,1577.484,62.554566036297686,2.085108474542319,0.0013326637695795,0.0643292793710963,7.0,1.6134212267751404,0.9742466398505498,94,26
B0030,70,30,43,1571.547,62.48691429447336,2.1156809695843,0.0013191860997477,0.0643292793710963,9.0,1.6066443601761986,0.970154503585595,94,24
B0030,74,31,43,1578.484,62.59235284434121,2.08588060415804,0.0013295389761471,0.0650592507691955,1.0,1.6138387876938998,0.9744987794129176,94,20
B0030,76,32,43,1574.469,62.84622214879507,1.9452863886536,0.0014247623019126,0.0650592507691955,3.0,1.596329501327274,0.9639259896629268,94,18
B0030,78,33,43,1568.281,63.0242156686281,1.916660490161616,0.0014484266781502,0.0650592507691955,5.0,1.589078586740699,0.9595476047411328,94,16
B0030,80,34,43,1561.422,63.00027240816272,1.927250989755404,0.0014477142653748,0.0650592507691955,7.0,1.5805481432309574,0.9543965903700058,94,14
B0030,82,35,43,1554.234,62.80130766887856,2.051939170845275,0.0013755250356257,0.0650592507691955,9.0,1.584613105427081,0.9568511730263952,94,12
B0030,86,36,43,1573.734,62.737405296482684,2.0447593292567268,0.0013588524921904,0.0646845036378087,1.0,1.5936651221220737,0.9623171336215676,94,8
B0030,88,37,43,1566.578,62.57852749153667,2.1123670299751245,0.0013244229398264,0.0646845036378087,3.0,1.5849874126960888,0.9570771943486952,94,6
B0030,90,38,43,1550.047,62.84908045214772,2.029028311417829,0.0013929130514559,0.0646845036378087,5.0,1.5787064969416462,0.9532845325394906,94,4
B0030,92,39,43,1543.64,62.7284644620379,2.0574175231777425,0.001380683245754,0.0646845036378087,7.0,1.570705516096967,0.9484532283679088,94,2
B0030,94,40,43,1536.781,62.69299470731855,2.068863283525511,0.0013794291850328,0.0646845036378087,9.0,1.562780404428482,0.9436677369628562,94,0
B0031,2,1,43,1572.359,60.84632469517393,2.4944372580491163,0.0010316502089585,0.0401245199497282,1.0,1.6666751942525773,1.0,94,92
B0031,4,2,43,1723.281,61.81769411336386,2.470379105199965,0.0010074502777939,0.0401245199497282,3.0,1.8328583629543171,1.099709391052805,94,90
B0031,6,3,43,1705.906,61.82805706187581,2.432998201540817,0.0010396495769438,0.0401245199497282,5.0,1.8139835002945135,1.088384531401151,94,88
B0031,8,4,43,1697.688,61.95644236061217,2.455290559392926,0.0010316065977472,0.0401245199497282,7.0,1.8044387333514835,1.0826577005369582,94,86
B0031,10,5,43,1686.094,62.099570509363424,2.379788594335936,0.0010835498359626,0.0401245199497282,9.0,1.802147684291295,1.0812830781341716,94,84
B0031,14,6,43,1678.563,62.03750729435005,2.3704531055353044,0.0010735403998862,0.0407187291433026,1.0,1.7715647509798835,1.062933412034337,94,80
B0031,16,7,43,1677.469,61.84294867967338,2.479852487101495,0.0010294607660415,0.0407187291433026,3.0,1.8139928165779544,1.0883901211426152,94,78
B0031,18,8,43,1666.093,61.8379476525885,2.4765516954388933,0.0010385124781002,0.0407187291433026,5.0,1.8013261041198854,1.0807901325535072,94,76
B0031,20,9,43,1654.328,61.84646585876763,2.359674470455269,0.0011166335518815,0.0407187291433026,7.0,1.7883722583933568,1.0730178648847983,94,74
B0031,22,10,43,1643.812,61.76013798618494,2.4195090802038206,0.0010873040723854,0.0407187291433026,9.0,1.776540165737316,1.065918645614695,94,72
B0031,26,11,43,1652.266,61.91960614794014,2.3489668209281325,0.0011166362654737,0.0406992188064198,1.0,1.7856209131823229,1.0713670662045744,94,68
B0031,28,12,43,1648.672,61.86471031425517,2.399709439291441,0.0010960009739375,0.0406992188064198,3.0,1.781363403668594,1.0688125735665304,94,66
B0031,30,13,43,1636.969,61.77393480386064,2.4168059304515817,0.0010937242017792,0.0406992188064198,5.0,1.768489838397124,1.0610884739244024,94,64
B0031,32,14,43,1625.187,61.64539051089847,2.471072287476068,0.0010681272165676,0.0406992188064198,7.0,1.766505238291406,1.0598977199535256,94,62
B0031,34,15,43,1622.016,61.88870329111738,2.404447263605832,0.0011111511960093,0.0406992188064198,9.0,1.751740527921767,1.0510389390581514,94,60
B0031,38,16,43,1638.422,61.98674236534618,2.405938768821008,0.0010760609995019,0.0405054986733422,1.0,1.7352349314055016,1.041135631819174,94,56
B0031,40,17,43,1646.438,61.73655452780071,2.386904670931757,0.00110561259979,0.0405054986733422,3.0,1.7782778274549178,1.066961237310782,94,54
B0031,42,18,43,1634.765,61.82230520583519,2.365034266156857,0.0011269320008153,0.0405054986733422,5.0,1.7649894859707391,1.0589882732143567,94,52
B0031,44,19,43,1622.016,61.70265737807168,2.4186775515647607,0.001102748835074,0.0405054986733422,7.0,1.762591283533551,1.057549359114322,94,50
B0031,46,20,43,1616.25,61.83339482415222,2.360775838409723,0.0011420827324549,0.0405054986733422,9.0,1.744314576121582,1.0465833907750828,94,48
B0031,50,21,43,1622.218,61.71886225058171,2.4505597087782616,0.0010775934500578,0.0406114182602961,1.0,1.7628373753518478,1.057697013449819,94,44
B0031,52,22,43,1619.656,61.9456150656118,2.3428829070219703,0.0011511492008868,0.0406114182602961,3.0,1.747857930947971,1.0487093927931173,94,42
B0031,54,23,43,1605.484,61.68681561807962,2.411955819284382,0.0011182249889793,0.0406114182602961,5.0,1.7441167338864991,1.046464686041392,94,40
B0031,56,24,43,1600.75,61.72142337926525,2.3413222526109294,0.0011655956496293,0.0406114182602961,7.0,1.7268422932817389,1.036100074709604,94,38
B0031,58,25,43,1595.0,61.922368397426354,2.328244465576847,0.0011780394319522,0.0406114182602961,9.0,1.7203093493042263,1.0321803283786806,94,36
B0031,62,26,43,1612.422,61.87504931919781,2.318164845471509,0.0011646953420751,0.0417265396435138,1.0,1.7394245516699778,1.043649391116081,94,32
B0031,64,27,43,1598.969,61.49120341342234,2.4548236850102603,0.0010957827054189,0.0417265396435138,3.0,1.7367384416372014,1.042037733342545,94,30
B0031,66,28,43,1592.187,61.70751319442212,2.3584309858697914,0.0011612589399978,0.0417265396435138,5.0,1.716963468448543,1.030172810136841,94,28
B0031,68,29,43,1577.484,61.49432037699378,2.4660401403368404,0.0011035302794045,0.0417265396435138,7.0,1.7127773558366357,1.0276611554207076,94,26
B0031,70,30,43,1571.547,61.505904797603456,2.442554361335084,0.0011227914079076,0.0417265396435138,9.0,1.7061083466554066,1.0236597703852628,94,24
B0031,74,31,43,1578.484,61.58650298757853,2.455972935605985,0.0011063243660218,0.0407109362186436,1.0,1.713732696207521,1.0282343567104248,94,20
B0031,76,32,43,1574.469,61.66803036509911,2.3451886335989784,0.0011823803783791,0.0407109362186436,3.0,1.7093475797926974,1.025603300323466,94,18
B0031,78,33,43,1568.281,61.83745125268187,2.3048157078228537,0.0012129951133136,0.0407109362186436,5.0,1.690100045411559,1.0140548387830817,94,16
B0031,80,34,43,1561.422,61.7791359328034,2.327904771892418,0.0012034628517673,0.0407109362186436,7.0,1.6946883343387664,1.0168077980537484,94,14
B0031,82,35,43,1554.234,61.63755727730526,2.3672431402232186,0.0011836858891012,0.0407109362186436,9.0,1.687010991299212,1.012201415798808,94,12
B0031,86,36,43,1573.734,61.76541153453152,2.32931910043758,0.0011878900589764,0.0407936340944221,1.0,1.6957069027070075,1.0174189359477743,94,8
B0031,88,37,43,1566.578,61.71412204720752,2.313616978242905,0.001208551265363,0.0407936340944221,3.0,1.687696889615565,1.01261295268297,94,6
B0031,90,38,43,1550.047,61.46370523914892,2.464103908062826,0.0011241872484818,0.0407936340944221,5.0,1.6819617127259294,1.0091718641556957,94,4
B0031,92,39,43,1543.64,61.45868723262231,2.450218643464606,0.0011380353024001,0.0407936340944221,7.0,1.6750033888978846,1.0049968912203329,94,2
B0031,94,40,43,1536.781,61.44540062417477,2.4650879684691613,0.0011335440973025,0.0407936340944221,9.0,1.6672987794846676,1.0003741492249003,94,0
B0032,2,1,43,1572.359,59.47600707924567,2.62709691854036,0.0009284897555369,0.0706645161013223,1.0,1.704864107351214,1.0,94,92
B0032,4,2,43,1723.281,60.121290886265,2.6672646952717707,0.0008823750692128,0.0706645161013223,3.0,1.8940319526948568,1.1109577265002937,94,90
B0032,6,3,43,1705.906,60.28987126771494,2.653980741191812,0.0008990651976567,0.0706645161013223,5.0,1.8747686491853093,1.0996587007149037,94,88
B0032,8,4,43,1697.688,60.57061862772471,2.614778884516638,0.0009266589309882,0.0706645161013223,7.0,1.8654947184112376,1.0942190115724764,94,86
B0032,10,5,43,1686.094,60.44487262242978,2.611753951946988,0.0009347541231823,0.0706645161013223,9.0,1.8527398169018068,1.0867375346298669,94,84
B0032,14,6,43,1678.563,60.80514996345169,2.6899647104301128,0.0008856478744762,0.0697605949327327,1.0,1.844174397003866,1.081713427511295,94,80
B0032,16,7,43,1677.469,60.79131486140098,2.6352220172441965,0.0009254988392142,0.0697605949327327,3.0,1.8430238477512757,1.081038564777292,94,78
B0032,18,8,43,1666.093,60.82453443905106,2.616116680441599,0.0009431896083203,0.0697605949327327,5.0,1.8302818174911863,1.0735646375562622,94,76
B0032,20,9,43,1654.328,60.93844327722512,2.637757551280405,0.0009369710455842,0.0697605949327327,7.0,1.8173838456081812,1.065999241682544,94,74
B0032,22,10,43,1643.812,61.056928797496845,2.6425811435343314,0.0009400712102588,0.0697605949327327,9.0,1.805799298110468,1.059204244094313,94,72
B0032,26,11,43,1652.266,61.26264235870029,2.6868552360676885,0.0009039552200158,0.0708764987737107,1.0,1.8149829605049184,1.0645909856855351,94,68
B0032,28,12,43,1648.672,61.30909593373104,2.6740516269543457,0.0009179410280615,0.0708764987737107,3.0,1.7995150369321795,1.0555181666226885,94,66
B0032,30,13,43,1636.969,61.35860964032413,2.6712280977184064,0.0009262483500802,0.0708764987737107,5.0,1.7866516942518147,1.0479730827506664,94,64
B0032,32,14,43,1625.187,61.48218876912336,2.6834486699239664,0.000925458160247,0.0708764987737107,7.0,1.7735550719416031,1.040291167075546,94,62
B0032,34,15,43,1622.016,61.55806089309812,2.670098200587867,0.0009354618427996,0.0708764987737107,9.0,1.769995333364443,1.0382031774452811,94,60
B0032,38,16,43,1638.422,61.75555924618304,2.6512994484308834,0.0009295390581666,0.0707455120034817,1.0,1.799526080374287,1.0555246442311148,94,56
B0032,40,17,43,1646.438,61.788148736083365,2.625703438629486,0.0009482027229682,0.0707455120034817,3.0,1.7968530684449833,1.0539567703356072,94,54
B0032,42,18,43,1634.765,62.026796878552666,2.6363985091733704,0.0009486645321935,0.0707455120034817,5.0,1.7838265504081745,1.0463159748137592,94,52
B0032,44,19,43,1622.016,62.05922080379437,2.6091385279000474,0.0009729929735115,0.0707455120034817,7.0,1.7696444491040102,1.0379973638212392,94,50
B0032,46,20,43,1616.25,61.81678431928173,2.6928273258727597,0.0009247523482268,0.0707455120034817,9.0,1.7512940457049684,1.0272338059987027,94,48
B0032,50,21,43,1622.218,62.13034562682843,2.6580053475407666,0.0009384183762481,0.0713326264254028,1.0,1.7697554297961993,1.0380624603246558,94,44
B0032,52,22,43,1619.656,62.20855323363066,2.622656733898926,0.0009660213096929,0.0713326264254028,3.0,1.7547726933914918,1.0292742311982972,94,42
B0032,54,23,43,1605.484,62.27936068413306,2.6579673401898325,0.0009523010771736,0.0713326264254028,5.0,1.7389166355812984,1.0199737492761172,94,40
B0032,56,24,43,1600.75,62.40536913200032,2.62449780009349,0.0009763368086518,0.0713326264254028,7.0,1.7337200518764075,1.0169256566554306,94,38
B0032,58,25,43,1595.0,62.21600779378832,2.6693549937573904,0.0009516089871711,0.0713326264254028,9.0,1.7150972597500092,1.006002327314342,94,36
B0032,62,26,43,1612.422,62.6157960112704,2.6245992054256915,0.0009643159646495,0.0717615198628267,1.0,1.7462926148815636,1.0243001816694444,94,32
B0032,64,27,43,1598.969,62.26360588854172,2.682984874071112,0.0009406512132274,0.0717615198628267,3.0,1.719149261914565,1.0083790576045064,94,30
B0032,66,28,43,1592.187,62.42580063958537,2.6671246169170018,0.0009545812152179,0.0717615198628267,5.0,1.711582246191498,1.0039405714574647,94,28
B0032,68,29,43,1577.484,62.5594040849182,2.6334454972272856,0.0009849333746586,0.0717615198628267,7.0,1.69510511952259,0.9942757972400592,94,26
B0032,70,30,43,1571.547,62.582629376324434,2.6133538721871226,0.0010014149137162,0.0717615198628267,9.0,1.7005124371100973,0.9974474972976716,94,24
B0032,74,31,43,1578.484,62.57090441669303,2.647938106735209,0.000971766560674,0.0713737958044209,1.0,1.7080989351250158,1.0018974109196468,94,20
B0032,76,32,43,1574.469,62.42898686923908,2.6715941703662405,0.0009624289241045,0.0713737958044209,3.0,1.691435430587127,0.9921233154559452,94,18
B0032,78,33,43,1568.281,62.43152363917722,2.646261496806368,0.0009823651213987,0.0713737958044209,5.0,1.6844494328889932,0.98802562950666,94,16
B0032,80,34,43,1561.422,62.5729328576623,2.6718636231921065,0.0009703319537609,0.0713737958044209,7.0,1.664037581688075,0.9760529150170394,94,14
B0032,82,35,43,1554.234,62.57967644827836,2.6372752376377897,0.0009969684734848,0.0713737958044209,9.0,1.6686372014231974,0.9787508542341824,94,12
B0032,86,36,43,1573.734,62.96996562520999,2.6027515790201994,0.0010027871488506,0.0721461617558402,1.0,1.6899344075625968,0.9912428798728052,94,8
B0032,88,37,43,1566.578,62.75574288944966,2.634449644633184,0.000990967060914,0.0721461617558402,3.0,1.669431712846442,0.9792168804821506,94,6
B0032,90,38,43,1550.047,62.70443033939053,2.612265282912701,0.0010156890569643,0.0721461617558402,5.0,1.6634226761839213,0.975692237880661,94,4
B0032,92,39,43,1543.64,62.46020747529598,2.6874948249577777,0.0009713256481247,0.0721461617558402,7.0,1.643615219594737,0.9640740352897472,94,2
B0032,94,40,43,1536.781,62.78975435716677,2.6076358711453813,0.0010275521368331,0.0721461617558402,9.0,1.6358000873538243,0.9594900146588858,94,0
B0033,1,1,24,1819.406,34.973341925251844,1.9848598462488805,0.0009301712893222,0.1029842008945974,0.0,0.0684257224060181,1.0,483,482
B0033,5,2,24,3260.531,47.876225604831575,1.9816234331870684,0.0006776449972949,0.1029842008945974,1.0,0.6895699007862814,10.077641514613122,483,478
B0033,7,3,24,3265.75,53.521374145800095,1.287217552704193,0.0008911924271304,0.1029842008945974,3.0,1.1610848192311252,16.968543091757063,483,476
B0033,9,4,24,3264.109,53.59969491765948,1.92499373482904,0.0006969199485392,0.1029842008945974,5.0,1.2529393053824995,18.310940116173363,483,474
B0033,11,5,24,3253.531,53.81770081109488,1.948018740022197,0.0006923393857972,0.1029842008945974,7.0,1.302918002447558,19.04134814560562,483,472
B0033,13,6,24,3242.578,53.57104302015468,1.891347070952385,0.0007122100792276,0.1029842008945974,9.0,1.3218773211472523,19.318426969665317,483,470
B0033,17,7,24,3234.625,54.60856796915766,1.1932458808760276,0.0009288035099189,0.1127111810781862,1.0,1.2884694418301417,18.83019128661504,483,466
B0033,19,8,24,3235.36,54.19146373008866,1.91705151743623,0.0007057795571462,0.1127111810781862,3.0,1.713169326386719,25.036919832885005,483,464
B0033,21,9,24,3236.125,52.93433121063188,1.9084502918482384,0.0007078869398507,0.1127111810781862,5.0,1.6560966776720512,24.20283804744158,483,462
B0033,23,10,24,3230.25,52.5032036116964,1.9529802665635712,0.0006957582117455,0.1127111810781862,7.0,1.6197297341990775,23.67135745514059,483,460
B0033,25,11,24,3226.078,52.17652816361563,1.9889951350881316,0.0006855618146719,0.1127111810781862,9.0,1.604655812282729,23.45106132400288,483,458
B0033,29,12,24,3224.5,52.04937847239831,1.9634548720089504,0.0006924126342197,0.0886034476771538,1.0,1.6255699769029337,23.756709023213222,483,454
B0033,31,13,24,3222.188,51.73549267436528,1.9596564991730565,0.0006955148552126,0.0886034476771538,3.0,1.5900967306245992,23.238289267732284,483,452
B0033,33,14,24,3216.546000000002,51.66117418178819,1.9224375381620544,0.0007080718823,0.0886034476771538,5.0,1.5739402299623984,23.0021719116548,483,450
B0033,35,15,24,3211.859,51.20270858784091,1.9701535031712945,0.0006939421841903,0.0886034476771538,7.0,1.5711303351557309,22.96110702102793,483,448
B0033,37,16,24,3215.859,51.54633126076106,1.9056198246248632,0.0007135794376416,0.0886034476771538,9.0,1.5897706153457416,23.23352329278324,483,446
B0033,41,17,24,3225.125,51.68734548388082,1.9194841380159544,0.0007047675438794,0.0781380080118915,1.0,1.6257378771074,23.75916278180813,483,442
B0033,43,18,24,3234.343,51.806645557310055,1.8976584375642789,0.0007123915699699,0.0781380080118915,3.0,1.6523506333962537,24.148091906018777,483,440
B0033,45,19,24,3218.25,51.0135246257672,1.9491950772703672,0.0006997495306069,0.0781380080118915,5.0,1.6143816761595386,23.593198864314104,483,438
B0033,47,20,24,3203.5,50.612625791907234,1.984512151427813,0.000692057353363,0.0781380080118915,7.0,1.58697453394504,23.192660276619367,483,436
B0033,49,21,24,3194.39,50.4762319652216,1.9563552671465751,0.0007029296404807,0.0781380080118915,9.0,1.5818355572787333,23.11755728193246,483,434
B0033,53,22,24,3225.219,52.80944186421341,1.9541530671990093,0.0006895066636912,0.0767471487132981,1.0,1.6919769406371152,24.727206102369248,483,430
B0033,57,23,24,3252.985,52.001298745862094,1.9044972660711088,0.0007047301162493,0.0779538361922111,1.0,1.6879483800354476,24.668331157976795,483,426
B0033,59,24,24,3245.25,51.65598739515965,1.874834635726596,0.0007166055791686,0.0779538361922111,3.0,1.6586223007531458,24.239748481007897,483,424
B0033,61,25,24,3235.031,51.50939532095622,1.897981208291145,0.0007116271293537,0.0779538361922111,5.0,1.6420179032789863,23.997085387505813,483,422
B0033,63,26,24,3228.141,51.25839715822789,1.991339490634848,0.000684095679346,0.0779538361922111,7.0,1.6381810791118745,23.941012553603592,483,420
B0033,65,27,24,3217.875,51.77188968997154,1.8710207024150525,0.0007235979997867,0.0779538361922111,9.0,1.6422892507912386,24.00105096510896,483,418
B0033,69,28,24,3220.219,51.73759469619592,1.9449657495126544,0.0006992661614842,0.0778722131432379,1.0,1.651270876264092,24.13231191723393,483,414
B0033,71,29,24,3210.234,51.61243426951156,1.907571146047148,0.0007139679036926,0.0778722131432379,3.0,1.6326559297917211,23.860265882236813,483,412
B0033,73,30,24,3210.546,51.546238399221565,1.853794752061886,0.0007306390502998,0.0778722131432379,5.0,1.6260888111680731,23.764291468043847,483,410
B0033,75,31,24,3200.969,51.03143629880169,1.973807027309784,0.0006953202433637,0.0778722131432379,7.0,1.6079292963823688,23.49890128804763,483,408
B0033,77,32,24,3188.625,51.41437811978397,1.8729343749213587,0.0007295643006631,0.0778722131432379,9.0,1.6125361114907395,23.566227067686977,483,406
B0033,81,33,24,3191.735,51.44638168113912,1.973162822681108,0.0006964875144335,0.0761301560017276,1.0,1.6218384168987892,23.702174560544307,483,402
B0033,83,34,24,3190.313,51.30248392082844,1.9801558945564504,0.0006956163849768,0.0761301560017276,3.0,1.6145443029101134,23.595575554612083,483,400
B0033,85,35,24,3182.156,51.29496206472584,1.8983018980313588,0.0007231074190731,0.0761301560017276,5.0,1.5953958917107596,23.3157332595504,483,398
B0033,87,36,24,3180.156,51.186634675664926,1.943860439855496,0.0007092454278996,0.0761301560017276,7.0,1.5877243027113055,23.203617687661616,483,396
B0033,89,37,24,3171.953,51.18261676158976,1.9632916036547936,0.000704754562959,0.0761301560017276,9.0,1.5811840578305605,23.108036016752287,483,394
B0033,93,38,24,3192.172,52.16803502599322,1.966790843925578,0.0006985424424924,0.0770653853843182,1.0,1.6128422608267754,23.570701252617308,483,390
B0033,95,39,24,3194.735,52.74767841756611,1.9197120509411163,0.0007135076285836,0.0770653853843182,3.0,1.61998606328022,23.67510354757673,483,388
B0033,97,40,24,3178.75,52.43795613968632,1.90479520665137,0.0007218474484868,0.0770653853843182,5.0,1.6099381853611876,23.528259969376546,483,386
B0033,99,41,24,3165.359,51.81197793605918,1.9002006601986487,0.0007263159117494,0.0770653853843182,7.0,1.577097753956516,23.04831718982054,483,384
B0033,101,42,24,3155.25,51.73653410504897,1.851172103937757,0.0007442234423186,0.0770653853843182,9.0,1.5708599066554392,22.9571548742214,483,382
B0033,105,43,24,3173.766,52.54160752520686,1.9532771236637267,0.0007035844298874,0.0751833989430717,1.0,1.6261581345348248,23.76530458656586,483,378
B0033,109,44,24,3199.485,53.32326193954195,1.8536215036991408,0.0007322646990484,0.0781355937086987,1.0,1.6348129972245726,23.89179010086401,483,374
B0033,111,45,24,3196.015,52.66626648084271,1.8889976705304932,0.000722871006892,0.0781355937086987,3.0,1.611705363734261,23.554086198328687,483,372
B0033,113,46,24,3595.281,55.391416850220025,1.9693514891283213,0.0006474903995462,0.0781355937086987,5.0,1.8851401699720665,27.550168323926474,483,370
B0033,117,47,24,3198.0,52.73529025292928,1.9935504677327176,0.0006888332910472,0.077553713664608,1.0,1.6584957887780232,24.23789958602113,483,366
B0033,119,48,24,3183.516,52.530629852108135,1.9102322543360104,0.0007188809959151,0.077553713664608,3.0,1.62418934644937,23.73653195521865,483,364
B0033,121,49,24,3183.797,52.2186933985822,1.9518631378335147,0.0007058932027489,0.077553713664608,5.0,1.604172098856364,23.443992148708038,483,362
B0033,123,50,24,3191.516,52.72731536294026,1.8963514295309496,0.0007214356170021,0.077553713664608,7.0,1.6080016740907346,23.49995904390056,483,360
B0033,125,51,24,3189.985,53.20573413452146,1.8979233738345112,0.0007214000342125,0.077553713664608,9.0,1.6256752138435595,23.758246996608683,483,358
B0033,129,52,24,3189.734,53.164414772235126,1.9266531976002357,0.0007115545081999,0.0787984673128961,1.0,1.617632765910718,23.640711548679903,483,354
B0033,131,53,24,3176.016,52.600411784093296,1.939997570224548,0.0007112730642903,0.0787984673128961,3.0,1.5973191489094265,23.343840484889647,483,352
